label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62
ERASE,0.0,0.0,0.0,0.38497776,-0.011821519,-0.15258884,0.7202206,-0.1802326,-0.20248483,0.8198559,-0.39443842,-0.2558619,0.74233955,-0.59150654,-0.3025669,0.918392,-0.55711174,-0.068425655,1.1719934,-0.789204,-0.16781873,1.2929271,-0.94711214,-0.23671578,1.3903354,-1.0933758,-0.27979457,0.73334855,-0.6744453,-0.08557739,1.0079046,-0.95756847,-0.20161453,1.1818823,-1.1233813,-0.26906115,1.3215089,-1.2621493,-0.3014065,0.4899028,-0.7196573,-0.12459488,0.6620873,-0.9189774,-0.33041576,0.5983025,-0.69803894,-0.3489817,0.5180352,-0.51693606,-0.29560462,0.21524027,-0.70664304,-0.17536114,0.3542925,-0.82731116,-0.34811145,0.35954008,-0.66295993,-0.33766812,0.31443676,-0.5052513,-0.28414598
ERASE,0.0,0.0,0.0,0.37857538,-0.005531357,-0.18211141,0.7036447,-0.16698496,-0.25125843,0.8105154,-0.3923048,-0.32258904,0.7343998,-0.6046488,-0.3851853,0.9193256,-0.5522343,-0.09826155,1.1653962,-0.79127777,-0.21806785,1.2834618,-0.95635647,-0.30395573,1.3847904,-1.1127561,-0.3610202,0.73063433,-0.6738767,-0.109834574,1.0018681,-0.9634268,-0.24907482,1.1726278,-1.1380944,-0.32986766,1.3080634,-1.2893103,-0.37062803,0.48032603,-0.71502376,-0.1453543,0.6233211,-0.9425069,-0.37936234,0.55794847,-0.71875304,-0.39508423,0.4771177,-0.52712417,-0.33423486,0.19971414,-0.69436413,-0.19521295,0.33755338,-0.84997666,-0.39159048,0.3383269,-0.6822286,-0.37848893,0.28896242,-0.51823604,-0.31880414
ERASE,0.0,0.0,0.0,0.37857538,-0.005531357,-0.18211141,0.7036447,-0.16698496,-0.25125843,0.8105154,-0.3923048,-0.32258904,0.7343998,-0.6046488,-0.3851853,0.9193256,-0.5522343,-0.09826155,1.1653962,-0.79127777,-0.21806785,1.2834618,-0.95635647,-0.30395573,1.3847904,-1.1127561,-0.3610202,0.73063433,-0.6738767,-0.109834574,1.0018681,-0.9634268,-0.24907482,1.1726278,-1.1380944,-0.32986766,1.3080634,-1.2893103,-0.37062803,0.48032603,-0.71502376,-0.1453543,0.6233211,-0.9425069,-0.37936234,0.55794847,-0.71875304,-0.39508423,0.4771177,-0.52712417,-0.33423486,0.19971414,-0.69436413,-0.19521295,0.33755338,-0.84997666,-0.39159048,0.3383269,-0.6822286,-0.37848893,0.28896242,-0.51823604,-0.31880414
ERASE,0.0,0.0,0.0,0.37857538,-0.005531357,-0.18211141,0.7036447,-0.16698496,-0.25125843,0.8105154,-0.3923048,-0.32258904,0.7343998,-0.6046488,-0.3851853,0.9193256,-0.5522343,-0.09826155,1.1653962,-0.79127777,-0.21806785,1.2834618,-0.95635647,-0.30395573,1.3847904,-1.1127561,-0.3610202,0.73063433,-0.6738767,-0.109834574,1.0018681,-0.9634268,-0.24907482,1.1726278,-1.1380944,-0.32986766,1.3080634,-1.2893103,-0.37062803,0.48032603,-0.71502376,-0.1453543,0.6233211,-0.9425069,-0.37936234,0.55794847,-0.71875304,-0.39508423,0.4771177,-0.52712417,-0.33423486,0.19971414,-0.69436413,-0.19521295,0.33755338,-0.84997666,-0.39159048,0.3383269,-0.6822286,-0.37848893,0.28896242,-0.51823604,-0.31880414
ERASE,0.0,0.0,0.0,0.36226928,-0.0056872154,-0.19839463,0.68025666,-0.16482745,-0.2786656,0.7783195,-0.39712125,-0.3552545,0.6937714,-0.6174207,-0.42388988,0.90072834,-0.5613917,-0.13815452,1.1605499,-0.82674325,-0.27130133,1.284379,-1.0056863,-0.3617351,1.3879906,-1.1728364,-0.41799843,0.7112806,-0.6880367,-0.14382505,0.9928705,-0.9966913,-0.2908904,1.1602925,-1.1853874,-0.3738126,1.2930715,-1.3446478,-0.41505274,0.4601888,-0.72824436,-0.17335594,0.5977338,-0.9709926,-0.4091613,0.5286144,-0.7528945,-0.42447907,0.45172244,-0.5633564,-0.36468083,0.17959246,-0.7024748,-0.21783641,0.29648912,-0.8628212,-0.4177039,0.29585183,-0.6995171,-0.4044481,0.25190222,-0.5345173,-0.3434716
ERASE,0.0,0.0,0.0,0.36226928,-0.0056872154,-0.19839463,0.68025666,-0.16482745,-0.2786656,0.7783195,-0.39712125,-0.3552545,0.6937714,-0.6174207,-0.42388988,0.90072834,-0.5613917,-0.13815452,1.1605499,-0.82674325,-0.27130133,1.284379,-1.0056863,-0.3617351,1.3879906,-1.1728364,-0.41799843,0.7112806,-0.6880367,-0.14382505,0.9928705,-0.9966913,-0.2908904,1.1602925,-1.1853874,-0.3738126,1.2930715,-1.3446478,-0.41505274,0.4601888,-0.72824436,-0.17335594,0.5977338,-0.9709926,-0.4091613,0.5286144,-0.7528945,-0.42447907,0.45172244,-0.5633564,-0.36468083,0.17959246,-0.7024748,-0.21783641,0.29648912,-0.8628212,-0.4177039,0.29585183,-0.6995171,-0.4044481,0.25190222,-0.5345173,-0.3434716
ERASE,0.0,0.0,0.0,0.36226928,-0.0056872154,-0.19839463,0.68025666,-0.16482745,-0.2786656,0.7783195,-0.39712125,-0.3552545,0.6937714,-0.6174207,-0.42388988,0.90072834,-0.5613917,-0.13815452,1.1605499,-0.82674325,-0.27130133,1.284379,-1.0056863,-0.3617351,1.3879906,-1.1728364,-0.41799843,0.7112806,-0.6880367,-0.14382505,0.9928705,-0.9966913,-0.2908904,1.1602925,-1.1853874,-0.3738126,1.2930715,-1.3446478,-0.41505274,0.4601888,-0.72824436,-0.17335594,0.5977338,-0.9709926,-0.4091613,0.5286144,-0.7528945,-0.42447907,0.45172244,-0.5633564,-0.36468083,0.17959246,-0.7024748,-0.21783641,0.29648912,-0.8628212,-0.4177039,0.29585183,-0.6995171,-0.4044481,0.25190222,-0.5345173,-0.3434716
ERASE,0.0,0.0,0.0,0.36989167,-0.009747627,-0.17986663,0.6835266,-0.18524748,-0.24001308,0.7703598,-0.40665013,-0.30302367,0.6777547,-0.623437,-0.35830116,0.89131576,-0.58269167,-0.087570414,1.1387745,-0.84420705,-0.20550047,1.2611738,-1.0194007,-0.28540936,1.3635468,-1.1832197,-0.33538824,0.70094967,-0.70585364,-0.10217741,0.97117704,-1.0081272,-0.24416606,1.1382358,-1.1937598,-0.33051923,1.2707938,-1.348581,-0.3691848,0.44966638,-0.741689,-0.14127262,0.5750389,-0.9710142,-0.38837442,0.48188528,-0.720146,-0.40699115,0.3983557,-0.51863027,-0.34054363,0.17130223,-0.7069949,-0.19218232,0.26915884,-0.8765224,-0.40154937,0.26217753,-0.69814676,-0.388088,0.22805443,-0.5261091,-0.3207812
ERASE,0.0,0.0,0.0,0.36989167,-0.009747627,-0.17986663,0.6835266,-0.18524748,-0.24001308,0.7703598,-0.40665013,-0.30302367,0.6777547,-0.623437,-0.35830116,0.89131576,-0.58269167,-0.087570414,1.1387745,-0.84420705,-0.20550047,1.2611738,-1.0194007,-0.28540936,1.3635468,-1.1832197,-0.33538824,0.70094967,-0.70585364,-0.10217741,0.97117704,-1.0081272,-0.24416606,1.1382358,-1.1937598,-0.33051923,1.2707938,-1.348581,-0.3691848,0.44966638,-0.741689,-0.14127262,0.5750389,-0.9710142,-0.38837442,0.48188528,-0.720146,-0.40699115,0.3983557,-0.51863027,-0.34054363,0.17130223,-0.7069949,-0.19218232,0.26915884,-0.8765224,-0.40154937,0.26217753,-0.69814676,-0.388088,0.22805443,-0.5261091,-0.3207812
ERASE,0.0,0.0,0.0,0.36989167,-0.009747627,-0.17986663,0.6835266,-0.18524748,-0.24001308,0.7703598,-0.40665013,-0.30302367,0.6777547,-0.623437,-0.35830116,0.89131576,-0.58269167,-0.087570414,1.1387745,-0.84420705,-0.20550047,1.2611738,-1.0194007,-0.28540936,1.3635468,-1.1832197,-0.33538824,0.70094967,-0.70585364,-0.10217741,0.97117704,-1.0081272,-0.24416606,1.1382358,-1.1937598,-0.33051923,1.2707938,-1.348581,-0.3691848,0.44966638,-0.741689,-0.14127262,0.5750389,-0.9710142,-0.38837442,0.48188528,-0.720146,-0.40699115,0.3983557,-0.51863027,-0.34054363,0.17130223,-0.7069949,-0.19218232,0.26915884,-0.8765224,-0.40154937,0.26217753,-0.69814676,-0.388088,0.22805443,-0.5261091,-0.3207812
ERASE,0.0,0.0,0.0,0.3882954,-0.014227636,-0.18641119,0.7073506,-0.19724181,-0.24757506,0.7768652,-0.43681398,-0.30859298,0.6828533,-0.6555114,-0.36202013,0.8882649,-0.57825255,-0.105978474,1.1411353,-0.8538167,-0.2201316,1.2791247,-1.0311066,-0.29370344,1.3912148,-1.1953871,-0.338664,0.70105475,-0.70398235,-0.11371519,0.98163784,-1.0165176,-0.24334176,1.1507531,-1.20387,-0.31793544,1.2760937,-1.3580489,-0.35092598,0.45672417,-0.74708253,-0.14561093,0.60319066,-0.9678076,-0.37544993,0.52058893,-0.72334266,-0.39238313,0.43619567,-0.5272261,-0.3284457,0.18408102,-0.72812736,-0.19137436,0.30355418,-0.8939429,-0.38274872,0.31355038,-0.7173614,-0.36873505,0.28113547,-0.5427796,-0.30538154
ERASE,0.0,0.0,0.0,0.3882954,-0.014227636,-0.18641119,0.7073506,-0.19724181,-0.24757506,0.7768652,-0.43681398,-0.30859298,0.6828533,-0.6555114,-0.36202013,0.8882649,-0.57825255,-0.105978474,1.1411353,-0.8538167,-0.2201316,1.2791247,-1.0311066,-0.29370344,1.3912148,-1.1953871,-0.338664,0.70105475,-0.70398235,-0.11371519,0.98163784,-1.0165176,-0.24334176,1.1507531,-1.20387,-0.31793544,1.2760937,-1.3580489,-0.35092598,0.45672417,-0.74708253,-0.14561093,0.60319066,-0.9678076,-0.37544993,0.52058893,-0.72334266,-0.39238313,0.43619567,-0.5272261,-0.3284457,0.18408102,-0.72812736,-0.19137436,0.30355418,-0.8939429,-0.38274872,0.31355038,-0.7173614,-0.36873505,0.28113547,-0.5427796,-0.30538154
ERASE,0.0,0.0,0.0,0.38755432,-0.017947763,-0.17992763,0.7006627,-0.19999322,-0.24096672,0.7680327,-0.43119952,-0.30273077,0.6705459,-0.64405423,-0.35695553,0.8832269,-0.5874366,-0.11163922,1.1398354,-0.8589423,-0.22936785,1.2732897,-1.0379734,-0.30505058,1.3848871,-1.2010369,-0.34738645,0.69247496,-0.7109634,-0.12251317,0.9764745,-1.0166591,-0.25720516,1.145962,-1.2049502,-0.3334678,1.2720027,-1.3581054,-0.36536473,0.4481961,-0.7523275,-0.15600494,0.5919319,-0.9543052,-0.38479283,0.51470184,-0.71560067,-0.40190122,0.43260202,-0.52060956,-0.3366575,0.17791842,-0.7308264,-0.20283543,0.30242518,-0.8974856,-0.38566276,0.31523544,-0.7264018,-0.36449483,0.28239098,-0.55498296,-0.29635137
ERASE,0.0,0.0,0.0,0.38755432,-0.017947763,-0.17992763,0.7006627,-0.19999322,-0.24096672,0.7680327,-0.43119952,-0.30273077,0.6705459,-0.64405423,-0.35695553,0.8832269,-0.5874366,-0.11163922,1.1398354,-0.8589423,-0.22936785,1.2732897,-1.0379734,-0.30505058,1.3848871,-1.2010369,-0.34738645,0.69247496,-0.7109634,-0.12251317,0.9764745,-1.0166591,-0.25720516,1.145962,-1.2049502,-0.3334678,1.2720027,-1.3581054,-0.36536473,0.4481961,-0.7523275,-0.15600494,0.5919319,-0.9543052,-0.38479283,0.51470184,-0.71560067,-0.40190122,0.43260202,-0.52060956,-0.3366575,0.17791842,-0.7308264,-0.20283543,0.30242518,-0.8974856,-0.38566276,0.31523544,-0.7264018,-0.36449483,0.28239098,-0.55498296,-0.29635137
ERASE,0.0,0.0,0.0,0.38755432,-0.017947763,-0.17992763,0.7006627,-0.19999322,-0.24096672,0.7680327,-0.43119952,-0.30273077,0.6705459,-0.64405423,-0.35695553,0.8832269,-0.5874366,-0.11163922,1.1398354,-0.8589423,-0.22936785,1.2732897,-1.0379734,-0.30505058,1.3848871,-1.2010369,-0.34738645,0.69247496,-0.7109634,-0.12251317,0.9764745,-1.0166591,-0.25720516,1.145962,-1.2049502,-0.3334678,1.2720027,-1.3581054,-0.36536473,0.4481961,-0.7523275,-0.15600494,0.5919319,-0.9543052,-0.38479283,0.51470184,-0.71560067,-0.40190122,0.43260202,-0.52060956,-0.3366575,0.17791842,-0.7308264,-0.20283543,0.30242518,-0.8974856,-0.38566276,0.31523544,-0.7264018,-0.36449483,0.28239098,-0.55498296,-0.29635137
ERASE,0.0,0.0,0.0,0.38203287,-0.011444141,-0.17272946,0.7056077,-0.1882272,-0.2354217,0.768438,-0.4160026,-0.3005753,0.67723066,-0.6288236,-0.35906875,0.8876107,-0.59101504,-0.11358445,1.1492196,-0.86167127,-0.23397385,1.2834648,-1.0309355,-0.3086833,1.389197,-1.1887712,-0.34864417,0.69362247,-0.70870626,-0.12893175,0.9777969,-1.0186943,-0.26785368,1.148446,-1.1980433,-0.3422736,1.2683034,-1.3433143,-0.36978292,0.4442958,-0.7490631,-0.16592452,0.5952513,-0.95053554,-0.4001879,0.52518415,-0.7060372,-0.41437694,0.43898073,-0.515375,-0.34545892,0.16653602,-0.7265626,-0.21442774,0.3087882,-0.89226055,-0.40192536,0.31533006,-0.7116012,-0.37499517,0.27232683,-0.5367631,-0.30086488
ERASE,0.0,0.0,0.0,0.38203287,-0.011444141,-0.17272946,0.7056077,-0.1882272,-0.2354217,0.768438,-0.4160026,-0.3005753,0.67723066,-0.6288236,-0.35906875,0.8876107,-0.59101504,-0.11358445,1.1492196,-0.86167127,-0.23397385,1.2834648,-1.0309355,-0.3086833,1.389197,-1.1887712,-0.34864417,0.69362247,-0.70870626,-0.12893175,0.9777969,-1.0186943,-0.26785368,1.148446,-1.1980433,-0.3422736,1.2683034,-1.3433143,-0.36978292,0.4442958,-0.7490631,-0.16592452,0.5952513,-0.95053554,-0.4001879,0.52518415,-0.7060372,-0.41437694,0.43898073,-0.515375,-0.34545892,0.16653602,-0.7265626,-0.21442774,0.3087882,-0.89226055,-0.40192536,0.31533006,-0.7116012,-0.37499517,0.27232683,-0.5367631,-0.30086488
ERASE,0.0,0.0,0.0,0.38203287,-0.011444141,-0.17272946,0.7056077,-0.1882272,-0.2354217,0.768438,-0.4160026,-0.3005753,0.67723066,-0.6288236,-0.35906875,0.8876107,-0.59101504,-0.11358445,1.1492196,-0.86167127,-0.23397385,1.2834648,-1.0309355,-0.3086833,1.389197,-1.1887712,-0.34864417,0.69362247,-0.70870626,-0.12893175,0.9777969,-1.0186943,-0.26785368,1.148446,-1.1980433,-0.3422736,1.2683034,-1.3433143,-0.36978292,0.4442958,-0.7490631,-0.16592452,0.5952513,-0.95053554,-0.4001879,0.52518415,-0.7060372,-0.41437694,0.43898073,-0.515375,-0.34545892,0.16653602,-0.7265626,-0.21442774,0.3087882,-0.89226055,-0.40192536,0.31533006,-0.7116012,-0.37499517,0.27232683,-0.5367631,-0.30086488
ERASE,0.0,0.0,0.0,0.39451095,-0.010373402,-0.16072811,0.7237853,-0.18008456,-0.21401763,0.80580276,-0.39971122,-0.27361023,0.7269296,-0.607664,-0.32689977,0.8982864,-0.57675785,-0.07857341,1.1519442,-0.8363049,-0.1899514,1.2903898,-0.9998302,-0.26143384,1.4081696,-1.1470239,-0.30168754,0.7096217,-0.6976557,-0.09855698,0.9914738,-1.00314,-0.23149432,1.174515,-1.1829802,-0.30569857,1.3075824,-1.3225495,-0.33492184,0.46409252,-0.73891544,-0.14060128,0.6297038,-0.94039667,-0.3704482,0.5453678,-0.6929786,-0.3813353,0.45319915,-0.50121856,-0.30999607,0.19363226,-0.7178891,-0.1938192,0.34239793,-0.87569046,-0.37818375,0.34107885,-0.69511425,-0.34867397,0.28430718,-0.5230603,-0.27361023
ERASE,0.0,0.0,0.0,0.39451095,-0.010373402,-0.16072811,0.7237853,-0.18008456,-0.21401763,0.80580276,-0.39971122,-0.27361023,0.7269296,-0.607664,-0.32689977,0.8982864,-0.57675785,-0.07857341,1.1519442,-0.8363049,-0.1899514,1.2903898,-0.9998302,-0.26143384,1.4081696,-1.1470239,-0.30168754,0.7096217,-0.6976557,-0.09855698,0.9914738,-1.00314,-0.23149432,1.174515,-1.1829802,-0.30569857,1.3075824,-1.3225495,-0.33492184,0.46409252,-0.73891544,-0.14060128,0.6297038,-0.94039667,-0.3704482,0.5453678,-0.6929786,-0.3813353,0.45319915,-0.50121856,-0.30999607,0.19363226,-0.7178891,-0.1938192,0.34239793,-0.87569046,-0.37818375,0.34107885,-0.69511425,-0.34867397,0.28430718,-0.5230603,-0.27361023
ERASE,0.0,0.0,0.0,0.39451095,-0.010373402,-0.16072811,0.7237853,-0.18008456,-0.21401763,0.80580276,-0.39971122,-0.27361023,0.7269296,-0.607664,-0.32689977,0.8982864,-0.57675785,-0.07857341,1.1519442,-0.8363049,-0.1899514,1.2903898,-0.9998302,-0.26143384,1.4081696,-1.1470239,-0.30168754,0.7096217,-0.6976557,-0.09855698,0.9914738,-1.00314,-0.23149432,1.174515,-1.1829802,-0.30569857,1.3075824,-1.3225495,-0.33492184,0.46409252,-0.73891544,-0.14060128,0.6297038,-0.94039667,-0.3704482,0.5453678,-0.6929786,-0.3813353,0.45319915,-0.50121856,-0.30999607,0.19363226,-0.7178891,-0.1938192,0.34239793,-0.87569046,-0.37818375,0.34107885,-0.69511425,-0.34867397,0.28430718,-0.5230603,-0.27361023
ERASE,0.0,0.0,0.0,0.3843997,-0.003291402,-0.16999675,0.7248763,-0.16182673,-0.22075272,0.8140861,-0.37705445,-0.27522603,0.7393243,-0.58213854,-0.31997707,0.9085336,-0.5658788,-0.06466024,1.166239,-0.8102883,-0.1635629,1.3074315,-0.97040117,-0.2264717,1.4317136,-1.1095321,-0.26064262,0.7263512,-0.68314964,-0.07563353,1.0121324,-0.97630244,-0.19801976,1.1998013,-1.1468272,-0.2686492,1.3452257,-1.2750552,-0.29481354,0.48439807,-0.72753894,-0.11187759,0.6551642,-0.90522164,-0.34027943,0.56538755,-0.6556825,-0.359724,0.4740081,-0.4642216,-0.29338378,0.2189414,-0.71188664,-0.15955961,0.37100554,-0.8432099,-0.34371084,0.3681117,-0.6569667,-0.3254101,0.32070184,-0.49035433,-0.25878397
ERASE,0.0,0.0,0.0,0.3843997,-0.003291402,-0.16999675,0.7248763,-0.16182673,-0.22075272,0.8140861,-0.37705445,-0.27522603,0.7393243,-0.58213854,-0.31997707,0.9085336,-0.5658788,-0.06466024,1.166239,-0.8102883,-0.1635629,1.3074315,-0.97040117,-0.2264717,1.4317136,-1.1095321,-0.26064262,0.7263512,-0.68314964,-0.07563353,1.0121324,-0.97630244,-0.19801976,1.1998013,-1.1468272,-0.2686492,1.3452257,-1.2750552,-0.29481354,0.48439807,-0.72753894,-0.11187759,0.6551642,-0.90522164,-0.34027943,0.56538755,-0.6556825,-0.359724,0.4740081,-0.4642216,-0.29338378,0.2189414,-0.71188664,-0.15955961,0.37100554,-0.8432099,-0.34371084,0.3681117,-0.6569667,-0.3254101,0.32070184,-0.49035433,-0.25878397
ERASE,0.0,0.0,0.0,0.3843997,-0.003291402,-0.16999675,0.7248763,-0.16182673,-0.22075272,0.8140861,-0.37705445,-0.27522603,0.7393243,-0.58213854,-0.31997707,0.9085336,-0.5658788,-0.06466024,1.166239,-0.8102883,-0.1635629,1.3074315,-0.97040117,-0.2264717,1.4317136,-1.1095321,-0.26064262,0.7263512,-0.68314964,-0.07563353,1.0121324,-0.97630244,-0.19801976,1.1998013,-1.1468272,-0.2686492,1.3452257,-1.2750552,-0.29481354,0.48439807,-0.72753894,-0.11187759,0.6551642,-0.90522164,-0.34027943,0.56538755,-0.6556825,-0.359724,0.4740081,-0.4642216,-0.29338378,0.2189414,-0.71188664,-0.15955961,0.37100554,-0.8432099,-0.34371084,0.3681117,-0.6569667,-0.3254101,0.32070184,-0.49035433,-0.25878397
ERASE,0.0,0.0,0.0,0.3843997,-0.003291402,-0.16999675,0.7248763,-0.16182673,-0.22075272,0.8140861,-0.37705445,-0.27522603,0.7393243,-0.58213854,-0.31997707,0.9085336,-0.5658788,-0.06466024,1.166239,-0.8102883,-0.1635629,1.3074315,-0.97040117,-0.2264717,1.4317136,-1.1095321,-0.26064262,0.7263512,-0.68314964,-0.07563353,1.0121324,-0.97630244,-0.19801976,1.1998013,-1.1468272,-0.2686492,1.3452257,-1.2750552,-0.29481354,0.48439807,-0.72753894,-0.11187759,0.6551642,-0.90522164,-0.34027943,0.56538755,-0.6556825,-0.359724,0.4740081,-0.4642216,-0.29338378,0.2189414,-0.71188664,-0.15955961,0.37100554,-0.8432099,-0.34371084,0.3681117,-0.6569667,-0.3254101,0.32070184,-0.49035433,-0.25878397
ERASE,0.0,0.0,0.0,0.37590265,0.016103804,-0.1521266,0.733152,-0.13830493,-0.19824643,0.86925924,-0.35632542,-0.24987309,0.7968681,-0.5600254,-0.29461622,0.9194183,-0.53202444,-0.06790629,1.2017099,-0.7747549,-0.1726396,1.3544816,-0.9302159,-0.24257654,1.4830111,-1.0735772,-0.28250116,0.7548022,-0.6505811,-0.08377288,1.0586414,-0.9345688,-0.20760806,1.256004,-1.0936956,-0.2804361,1.4010222,-1.2250155,-0.31086144,0.5248205,-0.6974837,-0.120531075,0.6970781,-0.8954429,-0.3367436,0.6298855,-0.66475505,-0.3538148,0.5465383,-0.47598594,-0.29186282,0.2636205,-0.6835311,-0.1683718,0.42212808,-0.8169003,-0.3458299,0.43018496,-0.64598703,-0.32930934,0.38142562,-0.48215455,-0.26653132
ERASE,0.0,0.0,0.0,0.37590265,0.016103804,-0.1521266,0.733152,-0.13830493,-0.19824643,0.86925924,-0.35632542,-0.24987309,0.7968681,-0.5600254,-0.29461622,0.9194183,-0.53202444,-0.06790629,1.2017099,-0.7747549,-0.1726396,1.3544816,-0.9302159,-0.24257654,1.4830111,-1.0735772,-0.28250116,0.7548022,-0.6505811,-0.08377288,1.0586414,-0.9345688,-0.20760806,1.256004,-1.0936956,-0.2804361,1.4010222,-1.2250155,-0.31086144,0.5248205,-0.6974837,-0.120531075,0.6970781,-0.8954429,-0.3367436,0.6298855,-0.66475505,-0.3538148,0.5465383,-0.47598594,-0.29186282,0.2636205,-0.6835311,-0.1683718,0.42212808,-0.8169003,-0.3458299,0.43018496,-0.64598703,-0.32930934,0.38142562,-0.48215455,-0.26653132
ERASE,0.0,0.0,0.0,0.38225192,0.016297482,-0.13457869,0.7373306,-0.116018526,-0.188705,0.90019965,-0.30466706,-0.25567842,0.8551191,-0.497283,-0.3161932,0.92934674,-0.5219958,-0.060830683,1.2184336,-0.7451111,-0.17887661,1.3783298,-0.8882395,-0.2575037,1.5130749,-1.0241443,-0.3063648,0.767924,-0.63335365,-0.09568635,1.0865301,-0.91143155,-0.23658326,1.2925822,-1.058292,-0.31675482,1.4576709,-1.182336,-0.35213697,0.539445,-0.67498386,-0.15051469,0.77552146,-0.87110066,-0.38162214,0.69023824,-0.63330364,-0.38948485,0.5911933,-0.45022333,-0.32068616,0.27425995,-0.6565175,-0.21538204,0.46483654,-0.7839807,-0.4004365,0.4624154,-0.6100127,-0.37769076,0.40065697,-0.45171472,-0.30917293
ERASE,0.0,0.0,0.0,0.38225192,0.016297482,-0.13457869,0.7373306,-0.116018526,-0.188705,0.90019965,-0.30466706,-0.25567842,0.8551191,-0.497283,-0.3161932,0.92934674,-0.5219958,-0.060830683,1.2184336,-0.7451111,-0.17887661,1.3783298,-0.8882395,-0.2575037,1.5130749,-1.0241443,-0.3063648,0.767924,-0.63335365,-0.09568635,1.0865301,-0.91143155,-0.23658326,1.2925822,-1.058292,-0.31675482,1.4576709,-1.182336,-0.35213697,0.539445,-0.67498386,-0.15051469,0.77552146,-0.87110066,-0.38162214,0.69023824,-0.63330364,-0.38948485,0.5911933,-0.45022333,-0.32068616,0.27425995,-0.6565175,-0.21538204,0.46483654,-0.7839807,-0.4004365,0.4624154,-0.6100127,-0.37769076,0.40065697,-0.45171472,-0.30917293
ERASE,0.0,0.0,0.0,0.38225192,0.016297482,-0.13457869,0.7373306,-0.116018526,-0.188705,0.90019965,-0.30466706,-0.25567842,0.8551191,-0.497283,-0.3161932,0.92934674,-0.5219958,-0.060830683,1.2184336,-0.7451111,-0.17887661,1.3783298,-0.8882395,-0.2575037,1.5130749,-1.0241443,-0.3063648,0.767924,-0.63335365,-0.09568635,1.0865301,-0.91143155,-0.23658326,1.2925822,-1.058292,-0.31675482,1.4576709,-1.182336,-0.35213697,0.539445,-0.67498386,-0.15051469,0.77552146,-0.87110066,-0.38162214,0.69023824,-0.63330364,-0.38948485,0.5911933,-0.45022333,-0.32068616,0.27425995,-0.6565175,-0.21538204,0.46483654,-0.7839807,-0.4004365,0.4624154,-0.6100127,-0.37769076,0.40065697,-0.45171472,-0.30917293
ERASE,0.0,0.0,0.0,0.3686753,0.028350236,-0.13968632,0.74445844,-0.099603236,-0.2040659,0.9437855,-0.27888322,-0.27923346,0.866069,-0.47255006,-0.34744102,0.9368667,-0.5226818,-0.07551553,1.2107118,-0.7531639,-0.1932084,1.3780546,-0.89235824,-0.27658868,1.5207856,-1.021272,-0.33018035,0.7731432,-0.6250373,-0.107600935,1.0742227,-0.90655947,-0.24373765,1.2896743,-1.0426326,-0.32489076,1.4660654,-1.1595473,-0.3655369,0.54121053,-0.66552395,-0.1588262,0.793746,-0.8725934,-0.3786216,0.7354649,-0.6436408,-0.38613835,0.6487173,-0.4586651,-0.32349876,0.2740025,-0.65233743,-0.22049142,0.49228764,-0.7778641,-0.3997799,0.5039225,-0.6032706,-0.3797352,0.44193944,-0.43662035,-0.3176524
ERASE,0.0,0.0,0.0,0.3686753,0.028350236,-0.13968632,0.74445844,-0.099603236,-0.2040659,0.9437855,-0.27888322,-0.27923346,0.866069,-0.47255006,-0.34744102,0.9368667,-0.5226818,-0.07551553,1.2107118,-0.7531639,-0.1932084,1.3780546,-0.89235824,-0.27658868,1.5207856,-1.021272,-0.33018035,0.7731432,-0.6250373,-0.107600935,1.0742227,-0.90655947,-0.24373765,1.2896743,-1.0426326,-0.32489076,1.4660654,-1.1595473,-0.3655369,0.54121053,-0.66552395,-0.1588262,0.793746,-0.8725934,-0.3786216,0.7354649,-0.6436408,-0.38613835,0.6487173,-0.4586651,-0.32349876,0.2740025,-0.65233743,-0.22049142,0.49228764,-0.7778641,-0.3997799,0.5039225,-0.6032706,-0.3797352,0.44193944,-0.43662035,-0.3176524
ERASE,0.0,0.0,0.0,0.3686753,0.028350236,-0.13968632,0.74445844,-0.099603236,-0.2040659,0.9437855,-0.27888322,-0.27923346,0.866069,-0.47255006,-0.34744102,0.9368667,-0.5226818,-0.07551553,1.2107118,-0.7531639,-0.1932084,1.3780546,-0.89235824,-0.27658868,1.5207856,-1.021272,-0.33018035,0.7731432,-0.6250373,-0.107600935,1.0742227,-0.90655947,-0.24373765,1.2896743,-1.0426326,-0.32489076,1.4660654,-1.1595473,-0.3655369,0.54121053,-0.66552395,-0.1588262,0.793746,-0.8725934,-0.3786216,0.7354649,-0.6436408,-0.38613835,0.6487173,-0.4586651,-0.32349876,0.2740025,-0.65233743,-0.22049142,0.49228764,-0.7778641,-0.3997799,0.5039225,-0.6032706,-0.3797352,0.44193944,-0.43662035,-0.3176524
